text,label,label_text,language
"De order för den turkiska extermineringen av armenierna #17 Till barnen av folkmord: ""Skicka bort dem i öknen"" Detta är en del av en fortsatt serie artiklar som innehåller officiella turkiska krigstid (WW1) statliga telegram, i översättning, som innebär order för utrotning av det armeniska folket i Turkiet. Generellt, dessa telegram utfärdades av den turkiska inrikesministern, Talaat Pasha, till exempel, vi har följande uppsättning om barn. ""Till regeringen i Aleppo. November 5, 1915. Vi har informerats om att de små som tillhör armenierna i Sivas, Mamuret-ul-Aziz, Diarbekir och Erzeroum [hundreds of km avstånd från Aleppo] är antagna av vissa Mosem verkliga familjer och tas emot som tjänare när de är kvar genom döden av sina föräldrar. Vi informerar dig om att du är att samla alla sådana barn i din provins och skicka dem till platser för deportation, och även att ge nödvändiga order om detta till folket.",17,talk.politics.mideast,sv
Jag antar att Hasan äntligen avslöjade källan till hans påstående att Israel avled vatten från Libanon - hans fantasi.,17,talk.politics.mideast,sv
Rich Thompson lägger upp något blather om Libertarian Party: Vad be berätta Libertarians vet om att vinna val? Bob --,18,talk.politics.misc,sv
"William December Starr skriver... i en typisk advokat lockbete mode, som vanligt. (Alltid ignorera varje princip i ACLU.) Bra att se din fortfarande ute WDS. Visst har vi varit runt ringen nog nu, att du vet att du inte kan spinna upp mig med expletives. Låt oss se om det finns något kvar värt att svara på... E för ansträngning. Hört om de människor som bor runt dimhorns och flygplatser? Verkar rätt karaktär för mig -- varelsen i staten. Btw, är du fortfarande nöjd med dina presidenter? Se delen om barnen som följer ""och"" i den första raden ovan. När det gäller en koppling, är din ""kult"" ""tro på regler"". Visst. Min oro är välbefinnandet av barnen. {Interesting att du skulle svara ""emotionally"" till försvar för regeringen. Kanske finns det en slå hjärtat där.} För rekordet men, den största-badest goverment på jorden hävdar den mest suveränitet över människan.",18,talk.politics.misc,sv
"Om detta inte slår allt jag någonsin hört! Ovanstående säger verkligen en munfull om Ted Franks tänkesätt, och även av statister överallt.",18,talk.politics.misc,sv
Och män skryter om hur många kvinnor de har haft.,18,talk.politics.misc,sv
"Nej. Det finns två problem här: (1) Peter dog två millenier sedan. De ursprungliga brev han skrev har länge sedan förfallit till stoft. Om han var vid liv idag och jag kunde ifrågasätta honom, då kan detta ge trovärdighet åt dina påståenden (men förmodligen inte mycket, eftersom jag trots allt, jag har hört människor hävdar med all uppriktighet att de har talat med Elvis nyligen). Men efter hans död, Peters skrifter transkriberades av munkar i århundraden, och jag har svårt att tro att en av dem någonstans inte bestämde sig för att ändra ordalydelsen i något för att göra det (i sin mening) lite lättare att förstå. (2) Även om Petrus bevittnade mirakel Jesus två millenien för länge sedan, det betyder inte att din gudom är vad Bibeln säger att det är (Gud kanske bara vara Satan, försöker övertyga alla att han är en trevlig kille), eller ens att din gud är fortfarande levande och aktiv i världen idag. Nice försök, men det är bara inte tillräckligt att övertyga mig, särskilt eftersom din vilda anspråk om din gudom verkar flyga i ansiktet av det sätt som jag har observerat något.",19,talk.religion.misc,sv
"Okej: Så du var en naiv tonåring. Fel: 1915 och om du gör dina läxor, 1909. Men han föddes i det sista århundradet (1883).",19,talk.religion.misc,sv
"Nu låter inte detta mycket som den ""färgstarka (eller annars) historien från antiken som på något sätt försöker (eller gör) förklara naturliga feno-mena""? Jag tror att jag hör vad du säger, men jag är inte övertygad om att jag vet vad du menar. Möjligheten finns att vad _looks_ som ""myth"" på ytan kan vara trots allt mycket mer än ""bara"" en historia. * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",19,talk.religion.misc,sv
"Olen melko varma, että hän voisi saada kansalaisuuden tekemällä sitä koskevan hakemuksen. Se voi edellyttää maahanmuuttoa Saksaan, mutta olen lähes varma, että kansalaisuuden hakeminen on tässä tapauksessa väistämätöntä. Kiinnostavampaa vain propagandan kannalta. Olen sanonut useita kertoja, etten pidä Irania erityisen esimerkillisenä hyvänä islamilaisena valtiona. Voisimme puhua ""kapitalististen maallisten"" kolmansien maiden kansalaisten oikeuksista antaa muita esimerkkejä oikeuksien puutteesta kolmannen maailman maissa laajasti. Esimerkiksi Keski-Amerikan maallistuneet kapitalistiset maat, joiden hallitus tukee Yhdysvaltoja, mutta jotka Amnesty International on todennut, ovat ihmisoikeusvakuoita.",0,alt.atheism,fi
": > AIKAISEMPI KUULEMINEN : >PAPPISMI BIRTH:SSA? Jos se ei ole nuorten saalistamista, en tiedä mitä : > on... > : RB> : RB> : RB> Ei, se on nuorten rukoilemista. Nuoria odottaa: RB> myöhemmin, kun kirkassilmäinen pikkualttaripoika saa selville, mitä RB>-pappi todella pukeutuu tämän mukavuuden alle. Onko tämä lausunto ateistien syy jollain tavalla, ei varmaankaan ole tarkoitettu älykkyyteen ...",0,alt.atheism,fi
"Kuka luokittelee? - ""Minä huijaisin Hillaryakin.""",0,alt.atheism,fi
"Hei, aihe kertoo kaiken. Onko PD:n katsojalla Gl-tiedostoille (X:lle)? Kiitos",1,comp.graphics,fi
"Pyydän, tarvitsen aloitusosoitteen (pointer) väritietojen (RGB) alkuun VGA-tilassa 68h (se on 68 hex, gee, duh!)... Kiitos SOOOO paljon (haleja ja suukkoja) etukäteen....",1,comp.graphics,fi
"Tämä kuulostaa hienolta, mutta vaikuttaa siltä, että kukaan ei halua käyttää aikaansa tähän, tai heillä ei ole siihen valtaa. Esimerkiksi tällainen kompakti graafinen arkkitehtuuri: comp.graphics.algorithms.algorithms.algorithms.algorithms.algorithms.algorithms.algorithms.algorithms.algorithms.algorithms.algorithms.com.com.ware comp.graphics.misc comp.grams.apps.apps.apps.apps.apters.apters.apters.apters.apters.apters.apters.apters.apters.apters.apters.apters.apters.apters.apters.apters.apters.apters.apters.apters.apters.s.apters.apters.ap.apters.coms.ap.ap.coms.coms.apters.ayrys.ap.ap.ap.ap.s.ap.ap.ap.s.ap.s.s.ap.ap.s.s.s.s.s.s.s.s.s.s.s.s.s.s.ap.c.s.ap.ap.ap.c.c.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.c.c.c.c.c.c.s.c.c.c.c.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s.s",1,comp.graphics,fi
"Jos jostain syystä en ole koskaan nähnyt tämän langan alkuperäistä postausta, mutta jos etsit nopeaa monikulmiorutiinia vgalla tietokoneella, et todellakaan voi ohittaa tohtori Dobbsin X-moodin juttuja. Tämä koodi on kokonaan p.domain (mikäli tiedän), ja alkuperäisissä artikkeleissa rutiinit esiteltiin tyhminä vga-rutiineina, minkä jälkeen ne optimoitiin modeX-modeX-versioon. Jos olet kiinnostunut, voisin saada lisää yksityiskohtia kyseessä olevista asioista, (minulla on ne kotona).",1,comp.graphics,fi
"Corel Draw ja WordPerfect Presentations ovat aika rajallisia täälläkin. Koska ei ole olemassa (ei oikeastaan) kunnon vektorimuunnosohjelmaa, tässä ""jäljitys"" -tekniikassa on kyse siitä. Yksinkertaiset jutut, kuten b&w-logot, jne., tekevät aika hyvin, kun taas monimutkaisemmat jutut menevät pilalle. Epäilen (vaikka en kirjoitakaan koodia), että hyvä bittikartta vektorimuunnosohjelmaan olisi luultavasti yhtä suuri kuin suurin osa näistä sovellusohjelmista, joita käytämme – mutta silti, miksi sellaista ei ole kirjoitettu? (tietoni mukaan). Jopa Hijaak, yksi tiedoston muuntamisen kaupallisista standardeista, ei ole vielä kokeillut sitä.",1,comp.graphics,fi
"Käytän Diamond SpeedStar 24X:ää 1024X768X256-moodissa koko ajan. En ole löytänyt kursorista vääristymiä. Kursori on aika ajoin hieman säikky (johtuen 32-bittisestä pääsystä vaihtoon), mutta se ei ole koskaan vääristynyt.",2,comp.os.ms-windows.misc,fi
"Yritän löytää Tom Haapanen, joka oli aiemmin tom@wes.on.ca, tämän uutisryhmän FAQ:n pitäjä. Hän työskenteli Watrerloo Engineering Softwaressa, mutta Netfind ei edes löydä sitä (mutta se saattoi olla uusi yhteys). Jos joku tietää, miten ottaa yhteyttä Tomiin, ilmoita minulle.",2,comp.os.ms-windows.misc,fi
"Käytän WFW 2.0c:tä Canon BJ10e -koneen kanssa. Tulostinohjain on se, joka tulee Windows 3.1:n mukana. Valitettavasti minulla on ongelmia sivun alalaidassa olevien sivunumeroiden painamisessa. Voin tulostaa sivun numeron sivun yläosaan, mutta en alalaidalle. Onko jollakulla ollut samanlainen ongelma ja/tai onko kenelläkään ratkaisua tällaiseen ongelmaan. Kiitos pwoodcoc@business.uwo.ca",2,comp.os.ms-windows.misc,fi
"Olen Appletalk-verkossa, kytkettynä DayStar Digital LT200 MC LocalTalk Interface Boardiin, käynnissä PS/2-mallilla 70. Käytän AppleShare PC -ohjelmistoa tiedostopalvelimeen ja verkkoon. Se toimii mainiosti DOS:n tai OS/2 DOS-laatikon alla. Mutta kun yritän ladata sitä *ennen * Windowsia, niin että jokainen sovellus, jota pyöritän, voi päästä siihen käsiksi, kone kaatuu kovalla kädellä heti, kun käynnistän sovelluksen. Ja tietysti asiat näyttävät aika toivottomilta OS/2:lle (mutta kuka tietää). Joten onko kenelläkään kokemusta tästä oudosta ja vanhentuneesta setupista?",2,comp.os.ms-windows.misc,fi
"DOS 5.0/6.0 ei pysty lukemaan NTFS-tiedostojärjestelmää, vaikka NTFS-tiedostojärjestelmä pystyykin lukemaan DOS-tiedostojärjestelmää. Minulla on WindowsNT kotonani erillisessä osiossa, ja voin lukea DOS-levyni Windows NT:stä, mutta en päinvastoin. Mitä tulee tiedostojärjestelmän varmuuteen, se näyttää olevan hyvin nopea, eikä minulla ole vielä yhtä ongelmaa sen kanssa. Se ei kuitenkaan todista, että se on parempi kuin FAT-järjestelmä. Lue kirja ""Inside Windows NT"", niin saat kaikki etsimäsi tiedot. Scott --",2,comp.os.ms-windows.misc,fi
"Noin 250 Mt/s 64-bittiselle VLB:lle tai 350 Mt/s QuickRingille {Apple implection of VLB (Byte 10/92:132)] QuickRing on mielenkiintoinen siinä mielessä, että se mahdollistaa sen, että 350 Mt/s voidaan jakaa monen kortin kesken samaan aikaan {NuBus 90 ja MCA ovat suunnilleen ainoat korttirajapinnat, jotka pystyvät tekemään mitään tuollaista nopeutta ja jopa NuBus 90 ditziä noin ~30 Mt/s:ssä, jossa on murtumatila: 80MB/s. ""MCA {Micro Channel} IBM:n 16 ja 32-bittisen linja-auton linja-auton kanssa; ""mahdollistaa useamman kuin yhden prosessorin käytön tietokoneessa"" (DCT) ja mikä tahansa voi puhua mitä tahansa, niin nopeasti kuin kaksi osa-aluetta pystyy käsittelemään sen. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .",3,comp.sys.ibm.pc.hardware,fi
